"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","CV_young_Fem_GP_1","CV_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs.kg_inter_Fem_GP_1","Eggs.kg_slope_wt_Fem_GP_1","RecrDist_GP_1","RecrDist_Area_1","RecrDist_month_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_25","Early_InitAge_24","Early_InitAge_23","Early_InitAge_22","Early_InitAge_21","ForeRecr_101","LnQ_base_Survey_2","Size_DblN_peak_Fishery_1","Size_DblN_top_logit_Fishery_1","Size_DblN_ascend_se_Fishery_1","Size_DblN_descend_se_Fishery_1","Size_DblN_start_logit_Fishery_1","Size_DblN_end_logit_Fishery_1","Size_DblN_peak_Survey_2","Size_DblN_top_logit_Survey_2","Size_DblN_ascend_se_Survey_2","Size_DblN_descend_se_Survey_2","Size_DblN_start_logit_Survey_2","Size_DblN_end_logit_Survey_2","minage.sel.1_Fishery_1","maxage.sel.1_Fishery_1","minage.sel.1_Survey_2","maxage.sel.1_Survey_2","Catch_endyear","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_2_Survey","Curr_Var_Adj_agecomp_flt_2_Survey","version","RunTime","model_run","hessian","Niterations","Curr_Var_Adj_lcomp_flt_1_Fishery","Curr_Var_Adj_agecomp_flt_1_Fishery","iteration","scenario"
5427120000,5466350000,5464480000,176728000,2170850000,0.480769,0.0816509,179535000,1664320000,0.105337,177949000,1973270000,0.449264,0.090222,180460000,180460000,6.44717e-05,0.270543124161618,"0.402172070781857",1,26,99,100,0.9,NA,NA,NA,0.2,19.7187,129.785,0.209942,0.101258,0.101482,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9901,0.65,0.4,0,0,0.00935924,0.00204887,0.00249217,0.00302961,0.00368048,0,-0.026985,48.2481,-3,16.5552,15,-999,999,41.2753,-4,5.2435,14,-99,99,0,25,0,25,142267000,504.552,5.62776e-15,0,-31.7203,418.468,168.306,-50.5013,0,0,0,0.000548831,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.8,"em",TRUE,945,NA,NA,27,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.33680689881445,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.660258,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,141629000,541165000,540715000,0,448675,539.97,1404.43,55.8629,0,1.36231,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,27,"sd_0.15_yrs2"
5039200000,5078710000,5076940000,167288000,2015680000,0.480769,0.0796804,162865000,1545360000,0.10276,161401000,1833280000,0.449445,0.0879829,163693000,163693000,6.10085e-05,0.331127956818543,"0.38968768691159",1,26,99,100,0.9,NA,NA,NA,0.2,20.6253,132.876,0.192007,0.100987,0.0745375,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9352,0.65,0.4,0,0,0.00410689,0.000902326,0.00109651,0.00133135,0.00161488,0,-0.111676,49.2159,-3,15.6301,15,-999,999,41.4415,-4,4.8878,14,-99,99,0,25,0,25,153667000,505.732,3.44434e-15,0,-33.4962,421.752,170.211,-52.736,0,0,0,0.000556768,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.63333333333333,"em",TRUE,980,NA,NA,28,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.353605864579916,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.169185,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,153590000,535120000,534672000,0,445416,543.582,1417.88,53.5305,0,0.0894486,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,28,"sd_0.15_yrs2"
3831170000,3858410000,3857150000,119997000,1532470000,0.480769,0.104714,162728000,1174890000,0.13732,164060000,1307220000,0.429891,0.124201,164911000,164911000,1.07543e-05,0.354779349389351,"0.359538775556532",1,26,99,100,0.9,NA,NA,NA,0.2,19.9763,133.98,0.197306,0.0970739,0.10563,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.603,0.65,0.4,0,0,0.000438199,9.65588e-05,0.00011733,0.000142443,0.000172759,0,0.0850876,51.5993,-3,1.46917,15,-999,999,38.1631,-4,4.92094,14,-99,99,0,25,0,25,173960000,509.923,3.33147e-14,0,-26.7249,421.116,174.125,-58.5952,7.80002e-31,0,0,0.00203736,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.65,"em",TRUE,954,NA,NA,29,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.405285761156462,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.691948,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,174274000,533027000,532579000,0,446035,543.11,1418.72,45.0049,0,1.49623,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,29,"sd_0.15_yrs2"
5817380000,5858850000,5856920000,180192000,2326950000,0.480769,0.0791475,186521000,1.784e+09,0.102053,184771000,2119380000,0.449891,0.0872656,187443000,187443000,9.54728e-05,0.328546527818365,"0.388078999064688",1,26,99,100,0.9,NA,NA,NA,0.2,19.7359,136.653,0.189808,0.105936,0.0878113,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,19.0095,0.65,0.4,0,0,-0.00171699,-0.000378884,-0.000460185,-0.000558378,-0.000676756,0,0.123065,50.5108,-3,15.2703,15,-999,999,44.8025,-4,5.40946,14,-99,99,0,25,0,25,195609000,507.716,8.96878e-14,0,-28.8242,416.826,172.213,-52.4995,0,0,0,0.000460697,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.9,"em",TRUE,1117,NA,NA,30,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.452607377735555,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.013438,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,196710000,539612000,539163000,0,446910,548.476,1413.86,46.6955,0,0.000564312,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,30,"sd_0.15_yrs2"
5068390000,5103590000,5101930000,157328000,2027360000,0.480769,0.0802368,164687000,1554310000,0.103478,163166000,1845520000,0.449723,0.0885203,165510000,165510000,8.3811e-05,0.272021292757661,"0.392984760452808",1,26,99,100,0.9,NA,NA,NA,0.2,19.5288,134.422,0.199167,0.0967359,0.0936442,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8738,0.65,0.4,0,0,0.00928744,0.0020324,0.00247054,0.00300079,0.00364162,0,0.0484386,48.7875,-3,16.014,15,-999,999,48.7015,-4,7.15035,14,-99,99,0,25,0,25,124859000,566.62,3.57595e-14,0,-33.0026,444.892,206.735,-52.0053,0,0,0,0.000317709,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.58333333333333,"em",TRUE,982,NA,NA,31,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.282230459969933,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.166434,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,123850000,535604000,535159000,0,443471,533.001,1372.76,48.1523,0,0.0865634,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,31,"sd_0.15_yrs2"
4278220000,4309710000,4308250000,137446000,1711290000,0.480769,0.0971358,168633000,1311990000,0.126769,169204000,1486850000,0.43537,0.112825,170431000,170431000,8.20886e-05,0.384835281963059,"0.379657554194231",1,26,99,100,0.9,NA,NA,NA,0.2,19.3236,132.74,0.198704,0.101655,0.10644,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7387,0.65,0.4,0,0,-0.000532983,-0.00011753,-0.00014283,-0.000173396,-0.000210324,0,0.0267309,37.6131,-3,1.38584,15,-999,999,47.1241,-4,6.4333,14,-99,99,0,25,0,25,178954000,552.898,1.31465e-14,0,-24.0626,452.531,178.495,-54.0667,0,0,0,0.00199536,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.61666666666667,"em",TRUE,965,NA,NA,32,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.412457335376991,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.532359,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,178738000,535755000,535305000,0,448449,550.742,1436.97,52.0421,0,0.885644,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,32,"sd_0.15_yrs2"
5127150000,5162880000,5161200000,156915000,2050860000,0.480769,0.0793154,164691000,1572320000,0.102274,163147000,1867880000,0.449885,0.087454,165506000,165506000,6.31354e-05,0.280629589538047,"0.417963008366629",1,26,99,100,0.9,NA,NA,NA,0.2,19.9078,136.855,0.190948,0.110686,0.086654,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8712,0.65,0.4,0,0,0.00550308,0.00120742,0.00146681,0.00178026,0.0021584,0,0.0825029,48.4303,-3,16.2553,15,-999,999,45.4594,-4,5.46474,14,-99,99,0,25,0,25,152837000,573.081,2.44004e-14,0,-32.8811,470.999,181.196,-46.233,0,0,0,0.000499951,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.56666666666667,"em",TRUE,981,NA,NA,33,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.357266330083395,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.127898,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,153247000,536992000,536544000,0,445854,539.76,1397.41,57.1756,0,0.0511184,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,33,"sd_0.15_yrs2"
5274350000,5313800000,5311970000,173499000,2109740000,0.480769,0.080962,173091000,1617470000,0.104438,171559000,1917880000,0.44929,0.0894499,173981000,173981000,1.02077e-05,0.284486240010617,"0.402748079979871",1,26,99,100,0.9,NA,NA,NA,0.2,20.3978,130.711,0.203117,0.0998249,0.0888075,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9717,0.65,0.4,0,0,0.00214385,0.000471941,0.000573784,0.000697112,0.00084625,0,0.0324473,49.5222,-3,14.8397,15,-999,999,40.693,-4,4.76728,14,-99,99,0,25,0,25,172873000,512.96,1.03911e-14,0,-31.3769,398.494,194.746,-48.9034,0,0,0,0.00055254,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.71666666666667,"em",TRUE,1009,NA,NA,34,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.397795885587805,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.0529479,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,172394000,539952000,539500000,0,450626,543.512,1412.38,43.8638,0,0.00876088,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,34,"sd_0.15_yrs2"
5139340000,5176710000,5175020000,160750000,2055740000,0.480769,0.0791152,164760000,1576060000,0.102013,163225000,1871930000,0.449818,0.0872505,165578000,165578000,1.38935e-05,0.225571766024431,"0.408676507515526",1,26,99,100,0.9,NA,NA,NA,0.2,20.6114,135.729,0.189591,0.0900813,0.10018,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8954,0.65,0.4,0,0,0.00165152,0.00036347,0.00044152,0.000535821,0.000649567,0,0.0318743,48.916,-3,15.4738,15,-999,999,39.8699,-4,4.6,14,-99,99,0,25,0,25,147184000,558.486,2.13345e-14,0,-32.1524,429.024,209.571,-47.9581,0,0,0,0.000605854,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.66666666666667,"em",TRUE,988,NA,NA,35,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.348273092762807,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.545812,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,147303000,537967000,537516000,0,448778,540.967,1405.91,48.3099,0,0.930971,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,35,"sd_0.15_yrs2"
5133770000,5173770000,5171940000,174545000,2053510000,0.480769,0.081585,169865000,1574360000,0.105252,168391000,1865570000,0.449088,0.0901989,170750000,170750000,4.50058e-05,0.369412731774115,"0.402788577407753",1,26,99,100,0.9,NA,NA,NA,0.2,20.2497,127.476,0.20938,0.0912494,0.118973,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9777,0.65,0.4,0,0,0.00232168,0.000511038,0.000621397,0.000755144,0.000916976,0,-0.164952,49.1594,-3,15.3281,15,-999,999,39.1375,-4,4.82077,14,-99,99,0,25,0,25,164851000,554.421,1.72028e-15,0,-29.3812,434.315,198.694,-49.2077,0,0,0,0.000567599,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.76666666666667,"em",TRUE,975,NA,NA,36,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.381902854428551,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.420686,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,164159000,537506000,537056000,0,448032,546.625,1432.17,49.4367,0,0.553052,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,36,"sd_0.15_yrs2"
3903550000,3932270000,3930950000,123737000,1561420000,0.480769,0.0958352,151726000,1197090000,0.124495,151494000,1381830000,0.440955,0.109061,152980000,152980000,7.20686e-06,0.316581060829245,"0.402579914778706",1,26,99,100,0.9,NA,NA,"Size_DblN_peak_Fishery(1)",0.2,20.6075,135.568,0.18975,0.103373,0.0707866,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6337,0.65,0.4,0,0,0.00373767,0.000821199,0.000997504,0.00121042,0.00146722,0,0.118531,101.441,-3,8.54644,15,-999,999,38.3166,-4,4.25561,14,-99,99,0,25,0,25,161253000,553.895,9.96011e-15,0,-31.3134,443.88,191.119,-49.7961,0,0,0,0.00575795,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.88333333333333,"em",TRUE,971,NA,NA,37,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.368460743649888,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.13129,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,161026000,532187000,531738000,0,446424,545.429,1416.53,49.215,0,0.0538658,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,37,"sd_0.15_yrs2"
5408740000,5447270000,5445470000,170834000,2163500000,0.480769,0.0804775,176327000,1658680000,0.103794,174715000,1968800000,0.449618,0.0888166,177215000,177215000,3.53953e-05,0.277469429109183,"0.389319731841915",1,26,99,100,0.9,NA,NA,NA,0.2,19.6244,132.636,0.201502,0.0969512,0.113897,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9562,0.65,0.4,0,0,0.00868844,0.00190248,0.00231307,0.00281015,0.00341114,0,0.011221,48.4252,-3,16.1838,15,-999,999,45.7318,-4,5.69635,14,-99,99,0,25,0,25,177708000,522.996,1.40919e-14,0,-33.3076,425.215,183.705,-52.6172,0,0,0,0.000467099,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.66666666666667,"em",TRUE,963,NA,NA,38,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.423409350224525,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.359036,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,178949000,538990000,538542000,0,446193,544.434,1412.19,55.0942,0,0.402834,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,38,"sd_0.15_yrs2"
4254070000,4285120000,4283650000,138924000,1701630000,0.480769,0.0815091,140502000,1304580000,0.105146,139251000,1547120000,0.449338,0.0900416,141222000,141222000,0.000243431,0.30934845924021,"0.405284205309652",1,26,99,100,0.9,NA,NA,NA,0.2,19.0799,129.678,0.209865,0.0980891,0.112987,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7494,0.65,0.4,0,0,0.0008853,0.000195073,0.000237276,0.000288451,0.000349437,0,0.0758289,50.0081,-3,15.1914,15,-999,999,46.7845,-4,6.38269,14,-99,99,0,25,0,25,133098000,544.783,1.19504e-14,0,-30.2094,422.503,200.849,-48.3597,0,0,0,0.000347311,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.73333333333333,"em",TRUE,989,NA,NA,39,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.315899397186216,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-1.04754,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,133880000,527782000,527340000,0,440719,540.947,1402.67,57.3975,0,3.42919,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,39,"sd_0.15_yrs2"
3977490000,4007030000,4005680000,126824000,1.591e+09,0.480769,0.0963877,155594000,1219760000,0.125787,156119000,1382410000,0.435386,0.111947,157251000,157251000,2.88728e-05,0.379279394794204,"0.385058410080915",1,26,99,100,0.9,NA,NA,NA,0.2,20.2981,134.653,0.191304,0.103015,0.0923537,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6583,0.65,0.4,0,0,0.00129521,0.000285134,0.000346358,0.000420306,0.000509472,0,-0.0789999,37.6318,-3,0.669535,15,-999,999,41.4488,-4,4.79901,14,-99,99,0,25,0,25,141005000,545.465,1.35374e-13,0,-30.149,439.975,189.3,-53.6638,0,0,0,0.00290319,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.61666666666667,"em",TRUE,952,NA,NA,40,"sd_0.15_yrs2"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.320414379385825,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.555882,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,140791000,531612000,531166000,0,443462,546.617,1424.05,57.4312,0,0.96564,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,40,"sd_0.15_yrs2"
4830480000,4864330000,4862720000,151030000,1932190000,0.480769,0.0803132,157122000,1481350000,0.103581,155679000,1758580000,0.449666,0.0886214,157911000,157911000,0.000547838,0.288689736837747,"0.411531420398096",1,26,99,100,0.9,NA,NA,NA,0.2,19.5683,134.12,0.199256,0.103042,0.0887724,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.833,0.65,0.4,0,0,0.00663657,0.00145534,0.00176896,0.0021485,0.00260712,0,0.0979857,48.1277,-3,16.4028,15,-999,999,45.7179,-4,6.15344,14,-99,99,0,25,0,25,172150000,536.966,3.90954e-14,0,-25.0853,418.577,191.021,-47.5478,0,0,0,0.000424309,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",2.56666666666667,"em",TRUE,1010,NA,NA,41,"sd_0.15_yrs2"
